even from the pov of someone whos come under enemy fire its clear to me that not all the biggest threats well f https//t.co/8kalicljfl,Democrat
women contribute so much to the success of our nation but are still paid less on average than their male counterpa https//t.co/zwnk3xtoui,Democrat
of course betsydevosed doesnt know how many athletes would be harmed if she succeeds in eliminating federal fundi https//t.co/li4zvyrrhr,Democrat
i was proud to launch the special committee on the climate crisis w/ senschumer brianschatz amp other senatedems https//t.co/lyfjahwtpe,Democrat
climate change isnt just some partisan squabble. its a national amp global security threata fact that military lea https//t.co/0fgjyfwkae,Democrat
every illinoisan no matter their zip code deserves the same access to quality health services. senatordurbin and https//t.co/wrgo8mae2c,Democrat
that's why senatordurbin and i joined pattymurray in helping introduce the child care for working families act l https//t.co/6vkgq56n9z,Democrat
for most working parents affordable child care isn't a luxuryit's a necessity. no parent should have to choose be https//t.co/syzqrabvyt,Democrat
"watch i'm joining senatedems to unveil our new special committee on the climate crisis. 

while mitch mcconnell r https//t.co/y6wo8fyuar",Democrat
trump now it is now the official position of the trump administration that all of the affordable care act  inclu https//t.co/4g9fxb75ih,Democrat
trump then republicans will totally protect people with preexisting conditions. https//t.co/cnekhgwrfr,Democrat
we have a long list of infrastructure needs in our nation yet the u.s. army corps of engineers failed to spend par https//t.co/auokdsq0ub,Democrat
the trump administration is proposing reducing investments in logistics operations despite the threats posed by gre https//t.co/5hvbnvvlor,Democrat
proud to partner w/lindseygrahamscsencorygardner  senatorbennet to introduce bipartisan leg. to help veterans https//t.co/eh4tbaqmyq,Democrat
our nation has experienced a massive growth in clean renewable energy creating job opportunities for servicemembe https//t.co/ylisbf0qvv,Democrat
critical national defense projects across il could lose funding to pay for trumps border wall. illinoiss scott ai https//t.co/zvqcadjol1,Democrat
the special counsel's investigation produced dozens of indictments  evidence potus may have engaged in obstruction https//t.co/wfscugqnpo,Democrat
we must do more to honor victims of gun violence. thoughts amp prayers arent enough. now is the time for action. the https//t.co/h9fo4ijxjj,Democrat
more americans were killed by gun violence over the past 50 years than in every war in our nations history combine https//t.co/byr7dj34dm,Democrat
the american people must be provided an opportunity to read the complete muellerreport as soon as possible. https//t.co/rofvqcgyqf,Democrat
rt dmihalopoulos pilotturnedsenator senduckworth on boeing737max8 on wbezmorning  https//t.co/cw7sulrp9j,Democrat
whatever you do today  please say a prayer for our fallen heroes and their families. https//t.co/m49l72oakg,Democrat
this is exactly why its so important for epa to also conduct air monitoring outside of the 2 facilities that prod https//t.co/zh1yhyp4rx,Democrat
just received new air quality data from willowbrook which further suggests that sterigenics was the main source of https//t.co/kukj7id8fq,Democrat
in honor of womenshistorymonth lets celebrate these extraordinary womenand all women who fight to make the worl https//t.co/vaeymsxmhx,Democrat
taking gray wolves off of this list runs counter to 45 years of collaboration between states tribes conservation https//t.co/fkt8vm5koh,Democrat
the endangered species act has helped save species like the bald eagle the american alligator amp the gray wolf from https//t.co/gse1cnyerp,Democrat
selecting a chief operating officer who would have to recuse himself from all matters relating to the department of https//t.co/yvjninzjnd,Democrat
good luck to all 7 soillinois athletes competing in the special olympics world games taking place in the united a https//t.co/ttzmzlre6o,Democrat
in fact working to improve our military is exactly what has allowed it to be so great for so long and its exactl https//t.co/lnfaz1rxov,Democrat
there is no real choice between caring for our troops and caring about our classrooms. there is no real choice betw https//t.co/ddosuc6ho0,Democrat
so heres what i know unless our eighthgraders can read and our families have healthcare unless our troops have https//t.co/ity9s2hofu,Democrat
enough of being more worried about political consequences than about our troops in harms way. until we muster up t https//t.co/robakgosrc,Democrat
but lately too many on the hill have shrugged off that duty hiding behind the outdated aumfs that launched the af https//t.co/ogcspp0jcc,Democrat
one of congresss most solemn duties is deciding whenamphow we send americans into combat by debating and passing aut https//t.co/veptcualie,Democrat
finally if we want to keep leading on the world stage we need to reflect on the fact that most of this country ha https//t.co/idex5se2ul,Democrat
of course not all the biggest threats over the next 50 years will take the shape of a missile attack. the truth is https//t.co/h8ltsgvjjg,Democrat
a 2015 study found that 125 billion of the pentagons budget was lost to bureaucratic waste. imagine how many more https//t.co/4zoasqct43,Democrat
that figures shocking but not surprising reflecting the larger reality that half of u.s. adults cant read books at an 8th grade level.,Democrat
its a similar story when it comes to education. theres something wrong when 1/3rd of potential recruits cant ser https//t.co/4ywktlytax,Democrat
every time our government makes it harder for an american to get healthcare theyre sapping the militarys potenti https//t.co/gbdexpqwtj,Democrat
lets be brutally honest recent attempts to strip away healthcare from millions were cruel enough. but they were also hypocritical,Democrat
we also have to begin tackling the systemic issues that are robbing us of so many wouldbe recruits. that starts wi https//t.co/c0fr5vh6j8,Democrat
our military is the greatest in the world because of our differences not in spite of them. if youre willing to https//t.co/koylwgdxii,Democrat
when i was bleeding out in my black hawk helicopter i didnt care if the troops risking their lives to save me wer https//t.co/jkx2t6npox,Democrat
there are easy ways to expand that pool policies that show both common sense and common decency. one way is to jus https//t.co/podchci8qq,Democrat
but right now only 29 of americans b/w 17 amp 24 are considered fit to serve in the military. the other 71 either https//t.co/12vadc4dcp,Democrat
with a nearly 400page report its imperative that ag barr meets the midapril deadline and congress receives the https//t.co/cm579z8lm9,Democrat
on vietnamwarveteransday we thank all americans who served during the vietnam war. we recognize and are thankful https//t.co/az6v6voj4g,Democrat
its completely unacceptable that in 2019 our constitution still doesnt expressly guarantee gender equality. that https//t.co/ez9mqjgtks,Democrat
if republicans successfully overturn the affordable care act california would lose 22.4 billion in federal fundin https//t.co/boendvkqfj,Democrat
california knows the risks that come with offshore drilling. many of us remember the santa barbara oil spill and th https//t.co/guiskrcdmg,Democrat
safety features on jets that fly hundreds of passengers should never be sold as a la carte addons. boeing should i https//t.co/pnezijmrjy,Democrat
republican efforts to gut the affordable care act would leave millions of americans uninsured. according to the https//t.co/khkzfzyh0z,Democrat
our bipartisan bill will remove these harmful nets from all california coastal waters and facilitate more sustainab https//t.co/rloiqm6kea,Democrat
california has already banned large mesh driftnets but its imperative we extend this ban to federal waters off ou https//t.co/sxy54trlxj,Democrat
proud to stand with the transgender community on the march for full equality. from cosponsoring the equality act to https//t.co/o3lofbxta9,Democrat
the house voted 4200 to make the mueller report public. i see no reason why the senate cannot vote on the same res https//t.co/2ip8ctcmim,Democrat
i support the forthepeople act because it gives the american people a bigger say in government. this bill protects https//t.co/kvj8clfyt4,Democrat
i'm disappointed republicans are saying that we need to move on  before we even see the mueller report. after 37 i https//t.co/5wbvolyrpi,Democrat
we have tried three times to bring up a vote on a resolution calling for the mueller report to be made public. repu https//t.co/bf9d9driwp,Democrat
im on the senate floor now to demand a vote on the house resolution that calls for the release of the mueller repo https//t.co/3ko3qubcbx,Democrat
its been two weeks since the house passed a resolution to release the mueller report. republicans continue to bloc https//t.co/n5jkd5iakh,Democrat
tps recipients fled war and disaster established deep roots here and play a vital role in our economy. it would be https//t.co/jjumpjtmdq,Democrat
hate has no place in our country. last year we unanimously passed legislation to make clear that instances like th https//t.co/ewtljdhje8,Democrat
the ongoing republican effort to eliminate the affordable care act is not only irresponsible its dangerous. this https//t.co/fx2zax6md2,Democrat
watch now the senate judiciary committee is holding a hearing on my bill to help families and police keep guns out https//t.co/y9axdoablh,Democrat
congress must now determine the risks to national security whether there was misconduct or abuse of power whether https//t.co/cunwpg6qsj,Democrat
a fourpage summary of special counsel muellers investigation and report with no underlying evidence is not adeq https//t.co/ra6ccnomtc,Democrat
tomorrow the senate judiciary committee will hold a hearing on these laws and my bill. this is a commonsense measu https//t.co/iqnqugukzn,Democrat
our bill would help states establish a court process to allow that to happen. already 14 states and d.c. have laws https//t.co/glvmadqcyb,Democrat
one common thread that runs through mass shootings in this country is that family and friends are often the first t https//t.co/5gqqiyup2b,Democrat
new mexico will lose a powerful advocate when senatortomudall retires but i look forward to working with him for https//t.co/nnrurowpea,Democrat
attorney general barrs 4page summary of the mueller report is inadequate and demonstrates why congress needs to o https//t.co/jrtskvmfvb,Democrat
today marks the 9th anniversary of the affordable care act. millions have gained coverage because of it and its pas https//t.co/jsmbqoepbb,Democrat
happy worldwaterday! california knows how important water is for everything from growing americas food to keeping https//t.co/bj5ol6wxmc,Democrat
congratulations to the 16 californians elected to the national academy of engineers! the naeng elects members who https//t.co/8jjaztipac,Democrat
if you are a service member in california and are experiencing ongoing safety health or environmental issues in pr https//t.co/l333oi75us,Democrat
military families shouldnt have to live in hazardous conditions but many who live in privatized housing do. our b https//t.co/ky3qz0e1gv,Democrat
in country after country massacres are followed by sweeping changes to gun laws as logic would dictate. the unite https//t.co/64blu6cxla,Democrat
offshore drilling was the cause of the 1969 santa barbara oil spill the worst in california history. we know the d https//t.co/mrzfc2b7ms,Democrat
congratulations to karen uhlenbeck on being awarded the prestigious abel prize for her pioneering work in mathemati https//t.co/hongnu6hk9,Democrat
happy holi! wishing all those celebrating in california and across the world a festive day with friends and family.,Democrat
good news! fema has approved californias request to extend the direct temporary housing program for those affecte https//t.co/xba38olikw,Democrat
for too long human rights have taken a back seat in u.s.saudi relations. the inhumanity of the saudiled interven https//t.co/te1rytzjxi,Democrat
im proud to cosponsor the complete americas great trails act. california is home to many trails including the ico https//t.co/o8t8s7sx4a,Democrat
nearly 3 million americans suffer traumatic brain injuries yearly and its the leading cause of death and disabilit https//t.co/mgpavoa52j,Democrat
congratulations to the iheartncm barona cultural center and museum amp lacountylibrary! all three have been named https//t.co/detszgniz4,Democrat
important read on why president trumps cuts to workforce development programs are a mistake. if workforce developm https//t.co/iwdxb3b23a,Democrat
californias desert is like no other. from joshua trees to desert tortoises and wild flowers its a vibrant habita https//t.co/ulcicpkfd4,Democrat
if you are a service member in california and are experiencing ongoing safety health or environmental issues in yo https//t.co/niyhzg1teo,Democrat
we have a bill to help protect military families living in privatized housing who are experiencing hazardous condit https//t.co/08l8tv1q65,Democrat
in 2017 there were more than 70000 drug overdose deaths. ondcp is essential to combating this epidemic. but the p https//t.co/buie3gxr0f,Democrat
proud to join sencortezmasto to introduce a resolution commemorating the contributions of latinas like dolores hue https//t.co/f3eyo5lefc,Democrat
heartbroken by the news from christchurch. my thoughts and condolences are with the families. we stand together wit https//t.co/xc4d5ptarq,Democrat
happy nationalagday! if youre eating u.s. grown grapes walnuts peaches pomegranates broccoli cauliflower av https//t.co/fz0lkchtdh,Democrat
the mueller investigation and other investigations into wrongdoing by president trump and his associates are of nat https//t.co/qxizsee6mc,Democrat
the debbie smith act has been vital to reducing the backlog of untested dna from rape kits. its already been respo https//t.co/qd2yqvhm6u,Democrat
the military characteristics arent cosmetic they exist to allow as many rounds to be fired as quickly and as accu https//t.co/at7qx9lui5,Democrat
i'm pleased the connecticut supreme court is allowing a lawsuit to move forward against the manufacturer of the ar https//t.co/qfe9vyzz6e,Democrat
the numbers refute president trumps claim that theres a crisis. unauthorized border crossings have been at their https//t.co/gpre1gznlz,Democrat
the most clear statement that there is no emergency came from president trump himself who after declaring the emer https//t.co/szr4hjlbqp,Democrat
president trumps national emergency declaration  which he attempts to justify using falsehoods about immigration https//t.co/yqnot5yw8o,Democrat
proud to be an original cosponsor of the equalityact. no american should be discriminated against for who they are https//t.co/38bdgxok8j,Democrat
my staff recently organized a tour of lafamilyhousing for local city councils and the state legislature. impressiv https//t.co/derpjq2xmc,Democrat
senator birch bayhs legacy lives on in his work to secure womens rights. title ix was a bold piece of legislation https//t.co/t4tdl8cbcs,Democrat
20000 foster kids age out of the system each year with no place to call home. with so many children in need quali https//t.co/xyr5wqqwih,Democrat
its time for saudi arabia to reconsider how it wants to participate on the world stage. the united states simply c https//t.co/qyvrovsdji,Democrat
the saudiled coalition has deliberately targeted schools hospitals and power plants and blockaded yemens red sea https//t.co/5azqzjzbt3,Democrat
the senate just voted to end u.s. support for saudi arabias disastrous war in yemen. the only way to end this conf https//t.co/vckukcff1b,Democrat
federal employees got back pay for president trumps shutdown but unfortunately federal contractors many of whom https//t.co/3by4cg8ofk,Democrat
farmworkers endure some of the harshest working conditions. reducing exposure to dangerous pesticides like chlorpyr https//t.co/ekjfuqfy7m,Democrat
great to see the house pass a bill to reauthorize the violence against women act out of committee! no woman should https//t.co/kdqnpla1w4,Democrat
now the senate is voting on confirmation of neomi rao's nomination to the d.c. circuit. she has concerning amp contr https//t.co/bjux9sn4u4,Democrat
this disregard for the senate vetting process and his failure to turn over dozens of articles is deeply concerning. https//t.co/gln34f7sbk,Democrat
in these writings lee takes controversial positions on issues involving race civil rights and voting rights. nomin https//t.co/g7bxc3bkzu,Democrat
today senate republicans are holding a hearing for a judicial nominee for whom neither senkamalaharris nor i have https//t.co/l76v0nvnuo,Democrat
im particularly pleased our effort to better protect and manage the desert is now complete. the california desert https//t.co/um6hwttw3j,Democrat
new four of my bills have been signed into law as a part of a lands package. these bills secure new protections fo https//t.co/59gvwouzpn,Democrat
rao tried to distance herself from her writings and said she lacked the perspective of how her articles might be https//t.co/xphfccm4tj,Democrat
rao has also taken a number of extremely controversial positions. for instance rao wrote that if a woman drinks t https//t.co/isav65g0x5,Democrat
additionally the clean power plan regulation has also been working. experts say it will prevent up to 1400 premat https//t.co/jvzlonbkot,Democrat
rao led efforts to weaken fuel economy standards which i authored. these regulations were effective and successful https//t.co/yzikannqek,Democrat
greg katsas another trump nominee made this pledge as any nominee should. recusal is particularly relevant in ra https//t.co/akriebr841,Democrat
today the senate will vote on cloture for neomi raos nomination to the d.c. circuit. rao led trump administration https//t.co/frd383rvav,Democrat
protecting individual privacy is critical and we must do all we can to give people control over their data.i commen https//t.co/lkqlm2bn1c,Democrat
its shocking that when declaring bankruptcy veterans with disabilities lack protections provided to other america https//t.co/dyfrduqyv1,Democrat
ive been on the senate judiciary committee a long time. this disregard for blue slips is a serious departure from https//t.co/zgnl0ugikg,Democrat
the white house didnt even offer to arrange a meeting with paul matey and senator booker until 10 months after he https//t.co/nynarx6ssl,Democrat
there are numerous examples of democrats working with the trump administration to find mutually agreeable candidate https//t.co/imigvgtfif,Democrat
despite the repeated objections of democratic senators on and off the committee republicans continue to move forwa https//t.co/mzocobrprz,Democrat
no democratic majority has ever held a hearing or confirmed a judicial nominee over the objection of a homestate r https//t.co/ncitmjhksh,Democrat
thread today senate republicans will hold a cloture vote on the nomination of paul matey to be a judge for the th https//t.co/kydqcs5pbj,Democrat
im deeply concerned by unsanitary water conditions amp pollution that pose health risks to san diegans and border pa https//t.co/7tvvvnqlfh,Democrat
rt kourtneykardash thank you senfeinstein amp senatorcollins for introducing the bipartisan bill to modernize usfda outdated cosmetics,Democrat
thank you ewg for your work to help us get closer to real consumer safety in personal care products. lets get thi https//t.co/k4cxn2fqge,Democrat
families trust that personal care products are safe but unfortunately many ingredients have never been independen https//t.co/okzs1h1vht,Democrat
climate change multiplies the national security threats we face as a country. the science is clear and congress sho https//t.co/agazxjnw50,Democrat
we already knew president trumps trade war is unnecessary amp doing far more to harm american farmers amp manufacturer https//t.co/k8ggddlrtv,Democrat
service members shouldnt have to worry about the health of their families while protecting our country. unfortunat https//t.co/nkt2kd5xop,Democrat
while im glad that senator graham will be holding a hearing on extreme risk protection orders im joining my coll https//t.co/adpw2m6pu6,Democrat
i strongly support uswnt. this case is emblematic of the wider pay discrimination issue we see all across the coun https//t.co/jp2x3dryd1,Democrat
tragic to see the spreading epidemic of ebola in the democratic republic of congo. the u.s. and the world must come https//t.co/xazauo2gwq,Democrat
on internationalwomensday id like to recognize the remarkable women i serve with in congress. when i first got e https//t.co/qqkbnvzkps,Democrat
though preventative colorectal cancer screenings are free with medicare any preventative measure a doctor performs https//t.co/a8eydsmajb,Democrat
congratulations to spacex and nasa on job well done! great to see the crew dragon capsule return successfully aft https//t.co/kwnzvqyo8i,Democrat
on this day in 1965 a group of civil rights activists set out from selma to demand their right to vote be respecte https//t.co/igunvsiuy3,Democrat
currently the uscgc mackinaw is the only ship of its kind operating in the great lakes. proud to have helped secure https//t.co/kd6nkz8jcz,Democrat
the soo locks opened for the season this week amp today the uscgc mackinaw icebreaker passed through the soo locks t https//t.co/ftpxpzqvgw,Democrat
"this report is good news for michigan and all of our auto workers. 

i'll keep working on bipartisan measures to bu https//t.co/hjjl8gcukw",Democrat
"another win! congrats on a great game msubasketball. on to the elite 8!

gogreen x marchmadness https//t.co/c86eml4wau",Democrat
can't wait for msubasketball v. lsu to tipoff! i know spartannation will be out in full force tonight in dc to https//t.co/dqueoqqtcj,Democrat
last week i had the honor of awarding u.s. army specialist5 stephen kelly of westland with the medals and honors h https//t.co/iiaz4czlof,Democrat
many also continued to advocate for their fellow veteransso that no veteran  would be abandoned again and so that https//t.co/dvdm45crdw,Democrat
despite many of our vietnam veterans not receiving the welcome home they deserved they have made important contrib https//t.co/vflbnt9kmx,Democrat
today on vietnamwarveteransday we recognize the great sacrifices made by our vietnam veterans who honorably serve https//t.co/erffmdyczv,Democrat
"twisted hate and white supremacy have absolutely no place in our society.  

proud the senate passed a resolution i https//t.co/g9ahuhicxj",Democrat
"good luck to umichbball in their sweet 16 matchup against texastechmbb! 
goblue x marchmadness",Democrat
we can't go back to the days when being a woman was considered a preexisting health condition and insurance compan https//t.co/y31iv1j5u9,Democrat
openingday is finally here! good luck this season tigers! https//t.co/xpjixvoimn,Democrat
ran into members of the msumarchingband at my office in town for the game. great to have spartannation in dc! https//t.co/djjg8qijwo,Democrat
president trump's budget proposal includes a 90 cut to funding for the great lakes restoration initiative a prove https//t.co/lkgfx2ghwi,Democrat
proud to cosponsor the senate version of hr1 the forthepeople act. this bill will put our democracy back into th https//t.co/x0i1tqrjld,Democrat
so glad i got to meet with our lt. governor garlin gilchrist while he was in dc today. https//t.co/wvb7uiwdn9,Democrat
small businesses and producers don't have the same means to hire international trade lawyers to protect them from f https//t.co/iioh6ie60x,Democrat
"congrats to the maitland family of jackson the first family to visit every single national park in the country!

https//t.co/h9zhbjiuw7",Democrat
glad to partner with jimcantore amp weatherchannel to help get the word out on the importance of being prepared for https//t.co/qx0k2ckksl,Democrat
"i support the historic forthepeople act because it

 gets big money out of our politics
 strengthens amp expands v https//t.co/wupmnotu70",Democrat
.betsydevosed amp the trump admins education budget is already a nonstarter but eliminating the specialolympics https//t.co/leezgwpqls,Democrat
i will continue working in the senate to help with remediation and cleanup efforts and press for more action.,Democrat
im pleased that govwhitmer is working to address pfas. the trump administration has failed to act and i have rep https//t.co/lq34iafx73,Democrat
too often foreign countries engage in unfair trade practices. our michigan small businesses and producers deserve t https//t.co/qgygspaxed,Democrat
ending the health care law would harm michigan families amp i'll do everything i can to fight back.,Democrat
"the trump administration is pushing to

 end the healthy michigan program
 end protections for those with preex https//t.co/6h8ixgx3mb",Democrat
"climate change poses a dire threat to michigans economy our great lakes amp national security. 

its time to take https//t.co/f3bwfovxnt",Democrat
im deeply troubled by a recent report that epas pfas guidelines have been delayed because certain federal agenci https//t.co/lxosylwrxi,Democrat
i have continuously said the mueller report should be released as quickly as possible amp today shows why. the americ https//t.co/ew6m0oa7vs,Democrat
".msubasketball amp umichbball are still on a collision course for the final fouron to the sweet 16!
marchmadness",Democrat
"congratulations to theaanews on its 35th anniversary! 

great to be with you yesterday to celebrate all you've don https//t.co/lx8egeapn0",Democrat
what an ending! congrats to cmuwbball on a great season and good luck to msuwbasketball as they advance to the https//t.co/bldsx0slzp,Democrat
"nine years ago today the aca was enacted. 

today the trump administration is still trying to end protections for https//t.co/yrbfcxwgfj",Democrat
now that the mueller report has been completed it must be made public.,Democrat
had a great day in sterling heights and the blue water area meeting with michiganders. talked about issues from agi https//t.co/qhrhspgiia,Democrat
good luck to umichwbball in their ncaaw opener against kansas state! goblue,Democrat
flash forward ten years later gm just announced itll build a new electric vehicle thereand add 400 jobs. the ori https//t.co/x7kdq60oqj,Democrat
thread in 2009during the recessioni teamed up w/workers to start an initiative called make it in michigan to p https//t.co/jlca8x4swl,Democrat
"glad both umichbball and msubasketball advanced to the round of 32. 

goblue gogreen marchmadness",Democrat
proud to present vietnam war veteran amp u.s. army specialist5 stephen kelly of westland with the medals and honors https//t.co/eq9ona8w1p,Democrat
it was a close onebut a win is a win and we march on. gogreen,Democrat
good luck to msubasketball amp umichbball in their opening round games today! im sure that spartans and wolverine https//t.co/srrnyk72dr,Democrat
we must protect our great lakes for this generation and future generations. we cannot allow president trumps propo https//t.co/ejbsppxica,Democrat
this new study is alarming. climate change is an even graver threat to the great lakes than other parts of the coun https//t.co/eqat5yqxwm,Democrat
ill continue working to ensure our communities have the resources and tools they need to save lives and protect mi https//t.co/v9ptn8fzvh,Democrat
almost everyone in michigan knows someone who has been impacted by the opioid crisis and these funds will help make a difference.,Democrat
hhsgov just announced michigan will receive an additional 14.5 million in federal funds to fight the opioid epide https//t.co/okfn49e6su,Democrat
we must also confront the urgent threat of climate change. its devastating communities harming the economy and ou https//t.co/kxht9tcdtf,Democrat
we must ensure michiganders and people across the country have access to clean drinking water  which includes work https//t.co/dwktlji27t,Democrat
we shouldn't make it any more difficult for our students to pay back their oftentimes crippling student loans. https//t.co/u6kmetqcrw,Democrat
climate change needs to be addressed. it continues to affect everything from our economy to our national security. https//t.co/c98da3gtb0,Democrat
the internet is necessary for every michigander which is why we need to bring back netneutrality to make sure it https//t.co/eexyd7cmkk,Democrat
the usgaos report makes clear that multiple agencies have failed to live up to this basic standard  including th https//t.co/zfmmtqwvxm,Democrat
this week president trump proposed a 90 cut to the great lakes. ill work to make sure those cuts never see the li https//t.co/0q3tdpuzu2,Democrat
"congratulations to b1gtourney champs msubasketball!
gogreen! https//t.co/zolpg592jt",Democrat
looking forward to the msubasketball / umichbball game this afternoon. stpatricksday is a perfect day for anoth https//t.co/b3j43x7zds,Democrat
we can't afford to wait any longer for action. i'm continuing to work on efforts to address pfas. it's clear congre https//t.co/nopudna3ah,Democrat
todays announcement from nhtsagov reaffirms that selfdriving technologies are not an innovation of the future t https//t.co/gaujompphh,Democrat
this attack is the result of the same hateful ideology that motivated attacks in charleston charlottesville and pi https//t.co/owztj1eory,Democrat
im proud to represent a strong amp diverse muslim american populationthey along with those from all walks of life https//t.co/0xyc19lih7,Democrat
heartbreaking act of terror out of new zealand. those who hate will stop at nothing in an effort to pit us against https//t.co/9gei0m2fso,Democrat
rt hsgac read ranking member sengarypeters statement on the bipartisan resolution terminating president trumps national emergency decl,Democrat
watch i'm on the senate floor right now talking about the critical need to protect our great lakes and speaking ou https//t.co/kjnn2vyf9c,Democrat
watch nasa's live stream as michigannative astrochristina gets ready for 6 months in space. launching at 314pm https//t.co/io5bs3khxi,Democrat
we've seen firsthand in michigan how exposure to pfas can have serious health impacts. we can't afford to wait any https//t.co/hbhm1t2itm,Democrat
we must ensure that people living in rural areas have equal access to quality health care. im proud to reintroduce https//t.co/bd1mczg5wx,Democrat
honored to be named federal lawmaker of the year by micreditunions. https//t.co/kyx2mwqs09,Democrat
asian carp continue to present an economic and environmental threat to our great lakes. senators from both parties https//t.co/d3v6lrdi1p,Democrat
"no one should face discrimination because of their sexual orientation or gender identity.

thats why im proud to https//t.co/6jfmtxmxrr",Democrat
excited for michiganborn astrochristina to blast off tomorrow to join the crew aboard the international https//t.co/jashnozsy1,Democrat
my new bipartisan legislation would help connect veterans with apprenticeship programs where they can put their uni https//t.co/jaigikzrgv,Democrat
happy 313day detroit! https//t.co/vjpacun0oa,Democrat
privatization of the usps would result in higher prices and reduced services especially in michigans rural commu https//t.co/g7l9egnb08,Democrat
read my statement on the presidents budget proposal to provide 75 million for the soo locks upgrade  https//t.co/5jgmud9vwu,Democrat
its a great tribute to chairman dingell his passion for the outdoors and dedication to conservation efforts. i wa https//t.co/82qu8jfspr,Democrat
its fitting that bipartisan legislation just signed into law to protect and conserve our public lands is named in https//t.co/nlb2oswykx,Democrat
thats why im reintroducing legislation so that we can better understand the  public health and environmental dang https//t.co/o5e8aogdyj,Democrat
we all remember the pet coke piles along the detroit river blowing into nearby neighborhoods coating homes and thr https//t.co/rkenznth75,Democrat
"dear trump white house 

michiganders have noticed you are trying to eliminate significant funding for the great l https//t.co/dqhgnwa6u7",Democrat
im extremely concerned with this massive data breach affecting hundreds of thousands of michiganders. companies wi https//t.co/sjhj4al3su,Democrat
congratulations to captain amie kemppainen the first woman to take command of an infantry company in the history o https//t.co/bk3niypcvq,Democrat
great celebrating saint patricks day at the corktown parade in detroit yesterday. https//t.co/vuxik0goxs,Democrat
the glri needs full funding to help protect our great lakes which are integral to our economy and provide drinking https//t.co/7o025f9i3z,Democrat
"president trumps budget yet again severely slashes funding for the great lakes restoration initiative.

this can't https//t.co/75j5qbardl",Democrat
we have to act now to safeguard our elections. https//t.co/liecyteqdq,Democrat
climate change continues to be a growing threat and it's affecting our national security. we need to make sure we https//t.co/mbb1oy0efh,Democrat
addressing climate change cannot wait. https//t.co/1sfthdmkgy,Democrat
"rt msubasketball backtoback  

gogreen https//t.co/ppg5bqn1wi",Democrat
"what a win msubasketball! 

gogreen",Democrat
a bit of light reading before tonight's game. gogreen https//t.co/9ekobymwap,Democrat
next week astrochristina from grand rapids will blast off to join astroannimal at the international https//t.co/sjgoemkegi,Democrat
im making sure the trump administration is held accountable when it comes to taxpayer dollars because hardworking https//t.co/kwhxoyr45m,Democrat
this week i had the pleasure of meeting our senateyouth delegates from michigan. congratulations luke and serena! https//t.co/oq7krbqxbb,Democrat
rising costs of higher ed should never stop students from furthering their careers and pursuing their dreams. this https//t.co/1p6zo2lf3l,Democrat
im proud to work alongside my dear friend senstabenow representing michigan where all of our top statewide offic https//t.co/i08oubp3p8,Democrat
michiganders expect us to work together in a bipartisan way to find solutions to the very serious challenges facing https//t.co/6fn4kovnin,Democrat
the right to vote is fundamental to our democracy. im proud to cosponsor the voting rights advancement act of 2019 https//t.co/nxdwijodk1,Democrat
watch the full clip where i demand answers from our military leaders gt https//t.co/j2lkpiiavc,Democrat
many military families are living in privatized onbase housing. servicemembers like rachael kilpatrick and her fam https//t.co/jyi7fgevll,Democrat
i'm running to get corruption and greed out of our politics and make government accountable to you. that's why i r https//t.co/dj9b4xonua,Democrat
i believe in an america where government works for people instead of special interests. where we value women. where https//t.co/mtl3vjhtgy,Democrat
we need to call this what it is an abortion ban a violation of women's constitutional rights and a direct assaul https//t.co/4tzwqegr45,Democrat
make the report public. every page. https//t.co/hvlzolgsfx,Democrat
ive fought for medicare for all since my first house race in 2006. it's not an abstract goali helped write the pl https//t.co/jmjxxdvple,Democrat
"let's prove that fear and hate are no match for all of us standing together and speaking out for what's right. 

he https//t.co/k1ov5oww7k",Democrat
rt nowthisnews look up at trump tower. a shrine to greed division and vanity.  sengillibrand literally brought her 2020 campaign,Democrat
rt peters4michigan president trump just finished his rally where he made it clear michigan is a top target in 2020. he and his allies wi,Democrat
we must secure our borders effectively and fight terrorism relentlessly. but let's be clear attacking immigrants a https//t.co/3bcuoleels,Democrat
women and men should make equal amounts of money for doing equal work. what a concept. https//t.co/0wal2zz82l paycheckfairnessact,Democrat
it's mutual corybookerand you're welcome for dinner any time. great job last night! https//t.co/3g3tmwuh82,Democrat
making national paid leave a reality for every worker in america has been my priority as a senator it's a priority https//t.co/q5ocip4dti,Democrat
i will go toetotoe with anyone to do the right thing. whether its powerful institutions the president or even https//t.co/k4a8hpkcfh,Democrat
we can't fix what's broken in washington unless we're brave enough to fundamentally change the way our government w https//t.co/nw1kdy3spt,Democrat
rt nowthisnews look up at trump tower. a shrine to greed division and vanity.  sengillibrand literally brought her 2020 campaign,Democrat
50 women are shot to death by their partners every month in america. we have to face the fact that there is a deadl https//t.co/416swh9hmb,Democrat
i was the first member of congress to make my official meetings personal financial disclosures and taxes public. n https//t.co/abzcvnolfm,Democrat
corruption and greed are the root of almost all evil in our democracy. we need to protect voting rights and the int https//t.co/6b06va3rmf,Democrat
democrats should proudly be the party of honesty transparency and accountability. it's what voters deserve and it https//t.co/o9kpsi5gda,Democrat
kudos to my friend and fellow new yorker reelectnydia for refusing to accept corporate pac donations. voters need https//t.co/bvqfkqeauz,Democrat
